id,iso_code_2t,iso_code_2b,iso_code_1,name,frequency,iso_code_3
2991,,,,Arandai,0,jbj
2992,,,,Barikewa,0,jbk
2993,,,,Nafusi,0,jbn
197,jbo,jbo,,Lojban,1,jbo
2994,,,,Jofotek-Bromnya,0,jbr
2995,,,,Jabutí,0,jbt
2996,,,,Jukun Takum,0,jbu
2997,,,,Yawijibaya,0,jbw
2998,,,,Jamaican Country Sign Language,0,jcs
2999,,,,Krymchak,0,jct
3000,,,,Jad,0,jda
3001,,,,Jadgali,0,jdg
3002,,,,Judeo-Tat,0,jdt
3003,,,,Jebero,0,jeb
3004,,,,Jerung,0,jee
3005,,,,Jeng,0,jeg
3006,,,,Jeh,0,jeh
3007,,,,Yei,0,jei
3008,,,,Jeri Kuo,0,jek
3009,,,,Yelmek,0,jel
3010,,,,Dza,0,jen
3011,,,,Jere,0,jer
3012,,,,Manem,0,jet
3013,,,,Jonkor Bourmataguil,0,jeu
3014,,,,Ngbee,0,jgb
3015,,,,Judeo-Georgian,0,jge
3016,,,,Gwak,0,jgk
3017,,,,Ngomba,0,jgo
3018,,,,Jehai,0,jhi
3019,,,,Jhankot Sign Language,0,jhs
3020,,,,Jina,0,jia
3021,,,,Jibu,0,jib
3022,,,,Tol,0,jic
3023,,,,Bu,0,jid
3024,,,,Jilbe,0,jie
3025,,,,Djingili,0,jig
3026,,,,sTodsde,0,jih
3027,,,,Jiiddu,0,jii
3028,,,,Jilim,0,jil
3029,,,,Jimi (Cameroon),0,jim
3030,,,,Jiamao,0,jio
3031,,,,Guanyinqiao,0,jiq
3032,,,,Jita,0,jit
3033,,,,Youle Jinuo,0,jiu
3034,,,,Shuar,0,jiv
3035,,,,Buyuan Jinuo,0,jiy
3036,,,,Bankal,0,jjr
3037,,,,Mobwa Karen,0,jkm
3038,,,,Kubo,0,jko
3039,,,,Paku Karen,0,jkp
3040,,,,Koro (India),0,jkr
3041,,,,Labir,0,jku
3042,,,,Ngile,0,jle
3043,,,,Jamaican Sign Language,0,jls
3044,,,,Dima,0,jma
3045,,,,Zumbun,0,jmb
3046,,,,Machame,0,jmc
3047,,,,Yamdena,0,jmd
3048,,,,Jimi (Nigeria),0,jmi
3049,,,,Jumli,0,jml
3050,,,,Makuri Naga,0,jmn
3051,,,,Kamara,0,jmr
3052,,,,Mashi (Nigeria),0,jms
3053,,,,Mouwase,0,jmw
2967,,,,Ingrian,1,izh
3054,,,,Western Juxtlahuaca Mixtec,0,jmx
3055,,,,Jangshung,0,jna
3056,,,,Jandavra,0,jnd
3057,,,,Yangman,0,jng
3058,,,,Janji,0,jni
3059,,,,Yemsa,0,jnj
3060,,,,Rawat,0,jnl
3061,,,,Jaunsari,0,jns
3062,,,,Joba,0,job
3063,,,,Wojenaka,0,jod
3064,,,,Jorá,0,jor
3065,,,,Jordanian Sign Language,0,jos
3066,,,,Jowulu,0,jow
3067,,,,Jewish Palestinian Aramaic,0,jpa
3137,,,,Khanty,1,kca
199,jpr,jpr,,Judeo-Persian,1,jpr
3068,,,,Jaqaru,0,jqr
3069,,,,Jarai,0,jra
200,jrb,jrb,,Judeo-Arabic,1,jrb
3070,,,,Jiru,0,jrr
3071,,,,Jorto,0,jrt
3072,,,,Japrería,0,jru
3073,,,,Japanese Sign Language,0,jsl
3074,,,,Júma,0,jua
3075,,,,Wannu,0,jub
3076,,,,Jurchen,0,juc
3077,,,,Worodougou,0,jud
3078,,,,Hõne,0,juh
3079,,,,Ngadjuri,0,jui
3080,,,,Wapan,0,juk
3081,,,,Jirel,0,jul
3082,,,,Jumjum,0,jum
3083,,,,Juang,0,jun
3084,,,,Jiba,0,juo
3085,,,,Hupdë,0,jup
3086,,,,Jurúna,0,jur
3087,,,,Jumla Sign Language,0,jus
3088,,,,Jutish,0,jut
3089,,,,Ju,0,juu
3090,,,,Wãpha,0,juw
3091,,,,Juray,0,juy
3092,,,,Javindo,0,jvd
3093,,,,Caribbean Javanese,0,jvn
3094,,,,Jwira-Pepesa,0,jwi
3095,,,,Jiarong,0,jya
3096,,,,Judeo-Yemeni Arabic,0,jye
3097,,,,Jaya,0,jyy
201,kaa,kaa,,Kara-Kalpak,1,kaa
202,kab,kab,,Kabyle,1,kab
203,kac,kac,,Kachin,1,kac
3098,,,,Adara,0,kad
3099,,,,Ketangalan,0,kae
3100,,,,Katso,0,kaf
3101,,,,Kajaman,0,kag
3102,,,,Kara (Central African Republic),0,kah
3103,,,,Karekare,0,kai
3104,,,,Jju,0,kaj
3105,,,,Kayapa Kallahan,0,kak
204,kal,kal,kl,Greenlandic,1,kal
205,kam,kam,,Kamba,1,kam
206,kan,kan,kn,Kannada,1,kan
3106,,,,Xaasongaxango,0,kao
3107,,,,Bezhta,0,kap
3108,,,,Capanahua,0,kaq
208,kas,kas,ks,Kashmiri,1,kas
144,kat,geo,ka,Georgian,1,kat
209,kau,kau,kr,Kanuri,1,kau
3109,,,,Katukína,0,kav
210,kaw,kaw,,Kawi,0,kaw
3110,,,,Kao,0,kax
3111,,,,Kamayurá,0,kay
211,kaz,kaz,kk,Kazakh,1,kaz
3112,,,,Kalarko,0,kba
3113,,,,Kaxuiâna,0,kbb
3114,,,,Kadiwéu,0,kbc
212,kbd,kbd,,Kabardian,1,kbd
3115,,,,Kanju,0,kbe
3116,,,,Kakauhua,0,kbf
3117,,,,Khamba,0,kbg
3118,,,,Camsá,0,kbh
3119,,,,Kaptiau,0,kbi
3120,,,,Kari,0,kbj
3121,,,,Grass Koiari,0,kbk
3122,,,,Kanembu,0,kbl
3123,,,,Iwal,0,kbm
3124,,,,Kare (Central African Republic),0,kbn
3125,,,,Keliko,0,kbo
3126,,,,Kabiyè,0,kbp
3127,,,,Kamano,0,kbq
3128,,,,Kafa,0,kbr
3129,,,,Kande,0,kbs
3130,,,,Abadi,0,kbt
3131,,,,Kabutra,0,kbu
3132,,,,Dera (Indonesia),0,kbv
3133,,,,Kaiep,0,kbw
3134,,,,Ap Ma,0,kbx
3135,,,,Manga Kanuri,0,kby
3136,,,,Duhwa,0,kbz
3138,,,,Kawacha,0,kcb
3139,,,,Lubila,0,kcc
3140,,,,Ngkâlmpw Kanum,0,kcd
3141,,,,Kaivi,0,kce
3142,,,,Ukaan,0,kcf
3143,,,,Tyap,0,kcg
3144,,,,Vono,0,kch
3145,,,,Kamantan,0,kci
3146,,,,Kobiana,0,kcj
3147,,,,Kalanga,0,kck
3148,,,,Kela (Papua New Guinea),0,kcl
3149,,,,Gula (Central African Republic),0,kcm
3150,,,,Nubi,0,kcn
3151,,,,Kinalakna,0,kco
3152,,,,Kanga,0,kcp
3153,,,,Kamo,0,kcq
3154,,,,Katla,0,kcr
3155,,,,Koenoem,0,kcs
3156,,,,Kaian,0,kct
3157,,,,Kami (Tanzania),0,kcu
3158,,,,Kete,0,kcv
3159,,,,Kabwari,0,kcw
3160,,,,Kachama-Ganjule,0,kcx
3161,,,,Korandje,0,kcy
3162,,,,Konongo,0,kcz
3163,,,,Worimi,0,kda
3164,,,,Kutu,0,kdc
3165,,,,Yankunytjatjara,0,kdd
3166,,,,Makonde,0,kde
3167,,,,Mamusi,0,kdf
3168,,,,Seba,0,kdg
3169,,,,Tem,0,kdh
3170,,,,Kumam,0,kdi
3171,,,,Karamojong,0,kdj
3172,,,,Numee,0,kdk
3173,,,,Tsikimba,0,kdl
3174,,,,Kagoma,0,kdm
3175,,,,Kunda,0,kdn
3176,,,,Kaningdon-Nindem,0,kdp
3177,,,,Koch,0,kdq
3178,,,,Karaim,0,kdr
3179,,,,Kuy,0,kdt
3180,,,,Kadaru,0,kdu
3181,,,,Koneraw,0,kdw
3182,,,,Kam,0,kdx
3183,,,,Keder,0,kdy
3184,,,,Kwaja,0,kdz
3185,,,,Kabuverdianu,0,kea
3186,,,,Kélé,0,keb
3187,,,,Keiga,0,kec
3188,,,,Kerewe,0,ked
3189,,,,Eastern Keres,0,kee
3190,,,,Kpessi,0,kef
3191,,,,Tese,0,keg
3192,,,,Keak,0,keh
3193,,,,Kei,0,kei
3194,,,,Kadar,0,kej
3195,,,,Kekchí,0,kek
3196,,,,Kela (Democratic Republic of Congo),0,kel
3197,,,,Kemak,0,kem
3198,,,,Kenyang,0,ken
3199,,,,Kakwa,0,keo
3200,,,,Kaikadi,0,kep
3201,,,,Kamar,0,keq
3202,,,,Kera,0,ker
3203,,,,Kugbo,0,kes
3204,,,,Ket,0,ket
3205,,,,Akebu,0,keu
3206,,,,Kanikkaran,0,kev
3207,,,,West Kewa,0,kew
3208,,,,Kukna,0,kex
3209,,,,Kupia,0,key
3210,,,,Kukele,0,kez
3211,,,,Kodava,0,kfa
3212,,,,Northwestern Kolami,0,kfb
3213,,,,Konda-Dora,0,kfc
3214,,,,Korra Koraga,0,kfd
3215,,,,Kota (India),0,kfe
3216,,,,Koya,0,kff
3217,,,,Kudiya,0,kfg
3218,,,,Kurichiya,0,kfh
3219,,,,Kannada Kurumba,0,kfi
3220,,,,Kemiehua,0,kfj
3221,,,,Kinnauri,0,kfk
3222,,,,Kung,0,kfl
3223,,,,Khunsari,0,kfm
3224,,,,Kuk,0,kfn
3225,,,,Koro (Côte d'Ivoire),0,kfo
3226,,,,Korwa,0,kfp
3227,,,,Korku,0,kfq
3228,,,,Kachchi,0,kfr
3229,,,,Bilaspuri,0,kfs
3230,,,,Kanjari,0,kft
3231,,,,Katkari,0,kfu
3232,,,,Kurmukar,0,kfv
3233,,,,Kharam Naga,0,kfw
3234,,,,Kullu Pahari,0,kfx
3235,,,,Kumaoni,0,kfy
3236,,,,Koromfé,0,kfz
3237,,,,Koyaga,0,kga
3238,,,,Kawe,0,kgb
3239,,,,Kasseng,0,kgc
3240,,,,Kataang,0,kgd
3241,,,,Komering,0,kge
3242,,,,Kube,0,kgf
3243,,,,Kusunda,0,kgg
3244,,,,Selangor Sign Language,0,kgi
3245,,,,Gamale Kham,0,kgj
3246,,,,Kaiwá,0,kgk
3247,,,,Kunggari,0,kgl
3248,,,,Karipúna,0,kgm
3249,,,,Karingani,0,kgn
3250,,,,Krongo,0,kgo
3251,,,,Kaingang,0,kgp
3252,,,,Kamoro,0,kgq
3253,,,,Abun,0,kgr
3254,,,,Kumbainggar,0,kgs
3255,,,,Somyev,0,kgt
3256,,,,Kobol,0,kgu
3257,,,,Karas,0,kgv
3258,,,,Karon Dori,0,kgw
3259,,,,Kamaru,0,kgx
3260,,,,Kyerung,0,kgy
213,kha,kha,,Khasi,1,kha
3261,,,,Lü,0,khb
3262,,,,Tukang Besi North,0,khc
3263,,,,Bädi Kanum,0,khd
3264,,,,Korowai,0,khe
3265,,,,Khuen,0,khf
3266,,,,Khams Tibetan,0,khg
3267,,,,Kehu,0,khh
3268,,,,Kuturmi,0,khj
3269,,,,Halh Mongolian,0,khk
3270,,,,Lusi,0,khl
215,khm,khm,km,"Khmer, Central",1,khm
3271,,,,Khandesi,0,khn
216,kho,kho,,Khotanese,0,kho
3272,,,,Kapori,0,khp
3273,,,,Koyra Chiini Songhay,0,khq
3274,,,,Kharia,0,khr
3275,,,,Kasua,0,khs
3276,,,,Khamti,0,kht
3277,,,,Nkhumbi,0,khu
3278,,,,Khvarshi,0,khv
3279,,,,Khowar,0,khw
3280,,,,Kanu,0,khx
3281,,,,Kele (Democratic Republic of Congo),0,khy
3282,,,,Keapara,0,khz
3283,,,,Kim,0,kia
3284,,,,Koalib,0,kib
3285,,,,Kickapoo,0,kic
3286,,,,Koshin,0,kid
3287,,,,Kibet,0,kie
3288,,,,Eastern Parbate Kham,0,kif
3289,,,,Kimaama,0,kig
3290,,,,Kilmeri,0,kih
3291,,,,Kitsai,0,kii
3292,,,,Kilivila,0,kij
217,kik,kik,ki,Kikuyu,1,kik
3293,,,,Kariya,0,kil
3294,,,,Karagas,0,kim
218,kin,kin,rw,Kinyarwanda,1,kin
3295,,,,Kiowa,0,kio
3296,,,,Sheshi Kham,0,kip
3297,,,,Kosadle,0,kiq
219,kir,kir,ky,Kirghiz,1,kir
3298,,,,Kis,0,kis
3299,,,,Agob,0,kit
3300,,,,Kirmanjki (individual language),0,kiu
3301,,,,Kimbu,0,kiv
3302,,,,Northeast Kiwai,0,kiw
3303,,,,Khiamniungan Naga,0,kix
3304,,,,Kirikiri,0,kiy
3305,,,,Kisi,0,kiz
3306,,,,Mlap,0,kja
3307,,,,Q'anjob'al,0,kjb
3308,,,,Coastal Konjo,0,kjc
3309,,,,Southern Kiwai,0,kjd
3310,,,,Kisar,0,kje
3311,,,,Khalaj,0,kjf
3312,,,,Khmu,0,kjg
3313,,,,Khakas,0,kjh
3314,,,,Zabana,0,kji
3315,,,,Khinalugh,0,kjj
3316,,,,Highland Konjo,0,kjk
3317,,,,Western Parbate Kham,0,kjl
3318,,,,Kháng,0,kjm
3319,,,,Kunjen,0,kjn
3320,,,,Harijan Kinnauri,0,kjo
3321,,,,Pwo Eastern Karen,0,kjp
3322,,,,Western Keres,0,kjq
3323,,,,Kurudu,0,kjr
3324,,,,East Kewa,0,kjs
3325,,,,Phrae Pwo Karen,0,kjt
3326,,,,Kashaya,0,kju
3327,,,,Ramopa,0,kjx
3328,,,,Erave,0,kjy
3329,,,,Bumthangkha,0,kjz
3330,,,,Kakanda,0,kka
3331,,,,Kwerisa,0,kkb
3332,,,,Odoodee,0,kkc
3333,,,,Kinuku,0,kkd
3334,,,,Kakabe,0,kke
3335,,,,Kalaktang Monpa,0,kkf
3336,,,,Mabaka Valley Kalinga,0,kkg
3337,,,,Khün,0,kkh
3338,,,,Kagulu,0,kki
3339,,,,Kako,0,kkj
3340,,,,Kokota,0,kkk
3341,,,,Kosarek Yale,0,kkl
3342,,,,Kiong,0,kkm
3343,,,,Kon Keu,0,kkn
3344,,,,Karko,0,kko
3345,,,,Gugubera,0,kkp
3346,,,,Kaiku,0,kkq
3347,,,,Kir-Balar,0,kkr
3348,,,,Giiwo,0,kks
3349,,,,Koi,0,kkt
3350,,,,Tumi,0,kku
3351,,,,Kangean,0,kkv
3352,,,,Teke-Kukuya,0,kkw
3353,,,,Kohin,0,kkx
3354,,,,Guguyimidjir,0,kky
3355,,,,Kaska,0,kkz
3356,,,,Klamath-Modoc,0,kla
3357,,,,Kiliwa,0,klb
3358,,,,Kolbila,0,klc
3359,,,,Gamilaraay,0,kld
3360,,,,Kulung (Nepal),0,kle
3361,,,,Kendeje,0,klf
3362,,,,Tagakaulo,0,klg
3363,,,,Weliki,0,klh
3364,,,,Kalumpang,0,kli
3365,,,,Turkic Khalaj,0,klj
3366,,,,Kono (Nigeria),0,klk
3367,,,,Kagan Kalagan,0,kll
3368,,,,Migum,0,klm
3369,,,,Kalenjin,0,kln
3370,,,,Kapya,0,klo
3371,,,,Kamasa,0,klp
3372,,,,Rumu,0,klq
3373,,,,Khaling,0,klr
3374,,,,Kalasha,0,kls
3375,,,,Nukna,0,klt
3376,,,,Klao,0,klu
3377,,,,Maskelynes,0,klv
3378,,,,Lindu,0,klw
3379,,,,Koluwawa,0,klx
3380,,,,Kalao,0,kly
3381,,,,Kabola,0,klz
3382,,,,Konni,0,kma
220,kmb,kmb,,Kimbundu,1,kmb
3383,,,,Southern Dong,0,kmc
3384,,,,Majukayang Kalinga,0,kmd
3385,,,,Bakole,0,kme
3386,,,,Kare (Papua New Guinea),0,kmf
3387,,,,Kâte,0,kmg
3388,,,,Kalam,0,kmh
3389,,,,Kami (Nigeria),0,kmi
3390,,,,Kumarbhag Paharia,0,kmj
3391,,,,Limos Kalinga,0,kmk
3392,,,,Tanudan Kalinga,0,kml
3393,,,,Kom (India),0,kmm
3394,,,,Awtuw,0,kmn
3395,,,,Kwoma,0,kmo
3396,,,,Gimme,0,kmp
3397,,,,Kwama,0,kmq
3398,,,,Northern Kurdish,0,kmr
3399,,,,Kamasau,0,kms
3400,,,,Kemtuik,0,kmt
3401,,,,Kanite,0,kmu
3402,,,,Karipúna Creole French,0,kmv
3403,,,,Komo (Democratic Republic of Congo),0,kmw
3404,,,,Waboda,0,kmx
3405,,,,Koma,0,kmy
3406,,,,Khorasani Turkish,0,kmz
3407,,,,Dera (Nigeria),0,kna
3408,,,,Lubuagan Kalinga,0,knb
3409,,,,Central Kanuri,0,knc
3410,,,,Konda,0,knd
3411,,,,Kankanaey,0,kne
3412,,,,Mankanya,0,knf
3413,,,,Koongo,0,kng
3414,,,,Kanufi,0,kni
3415,,,,Western Kanjobal,0,knj
3416,,,,Kuranko,0,knk
3417,,,,Keninjal,0,knl
3418,,,,Kanamarí,0,knm
3419,,,,Konkani (individual language),0,knn
3420,,,,Kono (Sierra Leone),0,kno
3421,,,,Kwanja,0,knp
3422,,,,Kintaq,0,knq
3423,,,,Kaningra,0,knr
3424,,,,Kensiu,0,kns
3425,,,,Panoan Katukína,0,knt
3426,,,,Kono (Guinea),0,knu
3427,,,,Tabo,0,knv
3428,,,,Kung-Ekoka,0,knw
3429,,,,Kendayan,0,knx
3430,,,,Kanyok,0,kny
3431,,,,Kalamsé,0,knz
3432,,,,Konomala,0,koa
3433,,,,Kpati,0,koc
3434,,,,Kodi,0,kod
3435,,,,Kacipo-Balesi,0,koe
3436,,,,Kubi,0,kof
3437,,,,Cogui,0,kog
3438,,,,Koyo,0,koh
3439,,,,Komi-Permyak,0,koi
3440,,,,Sara Dunjo,0,koj
221,kok,kok,,Konkani,1,kok
3441,,,,Kol (Papua New Guinea),0,kol
222,kom,kom,kv,Komi,1,kom
223,kon,kon,kg,Kongo,1,kon
3442,,,,Konzo,0,koo
3443,,,,Waube,0,kop
3444,,,,Kota (Gabon),0,koq
224,kor,kor,ko,Korean,1,kor
225,kos,kos,,Kosraean,1,kos
3445,,,,Lagwan,0,kot
3446,,,,Koke,0,kou
3447,,,,Kudu-Camo,0,kov
3448,,,,Kugama,0,kow
3449,,,,Coxima,0,kox
3450,,,,Koyukon,0,koy
3451,,,,Korak,0,koz
3452,,,,Kutto,0,kpa
3453,,,,Mullu Kurumba,0,kpb
3454,,,,Curripaco,0,kpc
3455,,,,Koba,0,kpd
226,kpe,kpe,,Kpelle,1,kpe
3456,,,,Komba,0,kpf
3457,,,,Kapingamarangi,0,kpg
3458,,,,Kplang,0,kph
3459,,,,Kofei,0,kpi
3460,,,,Karajá,0,kpj
3461,,,,Kpan,0,kpk
3462,,,,Kpala,0,kpl
3463,,,,Koho,0,kpm
3464,,,,Kepkiriwát,0,kpn
3465,,,,Ikposo,0,kpo
3466,,,,Korupun-Sela,0,kpq
3467,,,,Korafe-Yegha,0,kpr
3468,,,,Tehit,0,kps
3469,,,,Karata,0,kpt
3470,,,,Kafoa,0,kpu
3471,,,,Komi-Zyrian,0,kpv
3472,,,,Kobon,0,kpw
3473,,,,Mountain Koiali,0,kpx
3474,,,,Koryak,0,kpy
3475,,,,Kupsabiny,0,kpz
3476,,,,Mum,0,kqa
3477,,,,Kovai,0,kqb
3478,,,,Doromu-Koki,0,kqc
3479,,,,Koy Sanjaq Surat,0,kqd
3480,,,,Kalagan,0,kqe
3481,,,,Kakabai,0,kqf
3482,,,,Khe,0,kqg
3483,,,,Kisankasa,0,kqh
3484,,,,Koitabu,0,kqi
3485,,,,Koromira,0,kqj
3486,,,,Kotafon Gbe,0,kqk
3487,,,,Kyenele,0,kql
3488,,,,Khisa,0,kqm
3489,,,,Kaonde,0,kqn
3490,,,,Eastern Krahn,0,kqo
3491,,,,Kimré,0,kqp
3492,,,,Krenak,0,kqq
3493,,,,Kimaragang,0,kqr
3494,,,,Northern Kissi,0,kqs
3495,,,,Klias River Kadazan,0,kqt
3496,,,,Seroa,0,kqu
3497,,,,Okolod,0,kqv
3498,,,,Kandas,0,kqw
3499,,,,Mser,0,kqx
3500,,,,Koorete,0,kqy
3501,,,,Korana,0,kqz
3502,,,,Kumhali,0,kra
3503,,,,Karkin,0,krb
227,krc,krc,,Karachay-Balkar,1,krc
3504,,,,Kairui-Midiki,0,krd
3505,,,,Panará,0,kre
3506,,,,Koro (Vanuatu),0,krf
3507,,,,Kurama,0,krh
3508,,,,Krio,0,kri
3509,,,,Kinaray-A,0,krj
3510,,,,Kerek,0,krk
477,krl,krl,,Karelian,1,krl
3511,,,,Krim,0,krm
3512,,,,Sapo,0,krn
3513,,,,Korop,0,krp
3514,,,,Kru'ng 2,0,krr
3515,,,,Gbaya (Sudan),0,krs
3516,,,,Tumari Kanuri,0,krt
229,kru,kru,,Kurukh,1,kru
3517,,,,Kavet,0,krv
3518,,,,Western Krahn,0,krw
3519,,,,Karon,0,krx
3520,,,,Kryts,0,kry
3521,,,,Sota Kanum,0,krz
3522,,,,Shuwa-Zamani,0,ksa
3523,,,,Shambala,0,ksb
3524,,,,Southern Kalinga,0,ksc
3525,,,,Kuanua,0,ksd
3526,,,,Kuni,0,kse
3527,,,,Bafia,0,ksf
3528,,,,Kusaghe,0,ksg
3530,,,,Krisa,0,ksi
3531,,,,Uare,0,ksj
3532,,,,Kansa,0,ksk
3533,,,,Kumalu,0,ksl
3534,,,,Kumba,0,ksm
3535,,,,Kasiguranin,0,ksn
3536,,,,Kofa,0,kso
3537,,,,Kaba,0,ksp
3538,,,,Kwaami,0,ksq
3539,,,,Borong,0,ksr
3540,,,,Southern Kisi,0,kss
3541,,,,Winyé,0,kst
3542,,,,Khamyang,0,ksu
3543,,,,Kusu,0,ksv
3544,,,,S'gaw Karen,0,ksw
3545,,,,Kedang,0,ksx
3546,,,,Kharia Thar,0,ksy
3547,,,,Kodaku,0,ksz
3548,,,,Katua,0,kta
3549,,,,Kambaata,0,ktb
3550,,,,Kholok,0,ktc
3551,,,,Kokata,0,ktd
3552,,,,Nubri,0,kte
3553,,,,Kwami,0,ktf
3554,,,,Kalkutung,0,ktg
3555,,,,Karanga,0,kth
3556,,,,North Muyu,0,kti
3557,,,,Plapo Krumen,0,ktj
3558,,,,Kaniet,0,ktk
3559,,,,Koroshi,0,ktl
3560,,,,Kurti,0,ktm
3561,,,,Karitiâna,0,ktn
3562,,,,Kuot,0,kto
3563,,,,Kaduo,0,ktp
3564,,,,Katabaga,0,ktq
3565,,,,Kota Marudu Tinagas,0,ktr
3566,,,,South Muyu,0,kts
3567,,,,Ketum,0,ktt
3568,,,,Kituba (Democratic Republic of Congo),0,ktu
3569,,,,Eastern Katu,0,ktv
3570,,,,Kato,0,ktw
3571,,,,Kaxararí,0,ktx
3572,,,,Kango (Bas-Uélé District),0,kty
3573,,,,Ju/'hoan,0,ktz
230,kua,kua,kj,Kuanyama,1,kua
3574,,,,Kutep,0,kub
3575,,,,Kwinsu,0,kuc
3576,,,,'Auhelawa,0,kud
3577,,,,Kuman,0,kue
3578,,,,Western Katu,0,kuf
3579,,,,Kupa,0,kug
3580,,,,Kushi,0,kuh
3581,,,,Kuikúro-Kalapálo,0,kui
3582,,,,Kuria,0,kuj
3583,,,,Kepo',0,kuk
3584,,,,Kulere,0,kul
231,kum,kum,,Kumyk,1,kum
3585,,,,Kunama,0,kun
3586,,,,Kumukio,0,kuo
3587,,,,Kunimaipa,0,kup
3588,,,,Karipuna,0,kuq
232,kur,kur,ku,Kurdish,1,kur
3589,,,,Kusaal,0,kus
233,kut,kut,,Kutenai,1,kut
3590,,,,Upper Kuskokwim,0,kuu
3591,,,,Kur,0,kuv
3592,,,,Kpagua,0,kuw
3593,,,,Kukatja,0,kux
3594,,,,Kuuku-Ya'u,0,kuy
3595,,,,Kunza,0,kuz
3596,,,,Bagvalal,0,kva
3597,,,,Kubu,0,kvb
3598,,,,Kove,0,kvc
3599,,,,Kui (Indonesia),0,kvd
3600,,,,Kalabakan,0,kve
3601,,,,Kabalai,0,kvf
3602,,,,Kuni-Boazi,0,kvg
3603,,,,Komodo,0,kvh
3604,,,,Kwang,0,kvi
3605,,,,Psikye,0,kvj
3606,,,,Korean Sign Language,0,kvk
3607,,,,Kayaw,0,kvl
3608,,,,Kendem,0,kvm
3609,,,,Border Kuna,0,kvn
3610,,,,Dobel,0,kvo
3611,,,,Kompane,0,kvp
3612,,,,Geba Karen,0,kvq
3613,,,,Kerinci,0,kvr
3614,,,,Kunggara,0,kvs
3615,,,,Lahta Karen,0,kvt
3616,,,,Yinbaw Karen,0,kvu
3617,,,,Kola,0,kvv
3618,,,,Wersing,0,kvw
3619,,,,Parkari Koli,0,kvx
3620,,,,Yintale Karen,0,kvy
3621,,,,Tsakwambo,0,kvz
3622,,,,Dâw,0,kwa
3623,,,,Kwa,0,kwb
3624,,,,Likwala,0,kwc
3625,,,,Kwaio,0,kwd
3626,,,,Kwerba,0,kwe
3627,,,,Kwara'ae,0,kwf
3628,,,,Sara Kaba Deme,0,kwg
3629,,,,Kowiai,0,kwh
3630,,,,Awa-Cuaiquer,0,kwi
3631,,,,Kwanga,0,kwj
3632,,,,Kwakiutl,0,kwk
3633,,,,Kofyar,0,kwl
3634,,,,Kwambi,0,kwm
3635,,,,Kwangali,0,kwn
3636,,,,Kwomtari,0,kwo
3637,,,,Kodia,0,kwp
3638,,,,Kwak,0,kwq
3639,,,,Kwer,0,kwr
3640,,,,Kwese,0,kws
3641,,,,Kwesten,0,kwt
3642,,,,Kwakum,0,kwu
3643,,,,Sara Kaba Náà,0,kwv
3644,,,,Kwinti,0,kww
3645,,,,Khirwar,0,kwx
3646,,,,San Salvador Kongo,0,kwy
3647,,,,Kwadi,0,kwz
3648,,,,Kairiru,0,kxa
3649,,,,Krobu,0,kxb
3650,,,,Konso,0,kxc
3651,,,,Brunei,0,kxd
3652,,,,Kakihum,0,kxe
3653,,,,Manumanaw Karen,0,kxf
3654,,,,Karo (Ethiopia),0,kxh
3655,,,,Keningau Murut,0,kxi
3656,,,,Kulfa,0,kxj
3657,,,,Zayein Karen,0,kxk
3658,,,,Nepali Kurux,0,kxl
3659,,,,Northern Khmer,0,kxm
3660,,,,Kanowit-Tanjong Melanau,0,kxn
3661,,,,Kanoé,0,kxo
3662,,,,Wadiyara Koli,0,kxp
3663,,,,Smärky Kanum,0,kxq
3664,,,,Koro (Papua New Guinea),0,kxr
3665,,,,Kangjia,0,kxs
3666,,,,Koiwat,0,kxt
3667,,,,Kui (India),0,kxu
3668,,,,Kuvi,0,kxv
3669,,,,Konai,0,kxw
3670,,,,Likuba,0,kxx
3671,,,,Kayong,0,kxy
3672,,,,Kerewo,0,kxz
3673,,,,Kwaya,0,kya
3674,,,,Butbut Kalinga,0,kyb
3675,,,,Kyaka,0,kyc
3676,,,,Karey,0,kyd
3677,,,,Krache,0,kye
3678,,,,Kouya,0,kyf
3679,,,,Keyagana,0,kyg
3680,,,,Karok,0,kyh
3681,,,,Kiput,0,kyi
3682,,,,Karao,0,kyj
3683,,,,Kamayo,0,kyk
3684,,,,Kalapuya,0,kyl
3685,,,,Kpatili,0,kym
3686,,,,Northern Binukidnon,0,kyn
3687,,,,Kelon,0,kyo
3688,,,,Kang,0,kyp
3689,,,,Kenga,0,kyq
3690,,,,Kuruáya,0,kyr
3691,,,,Baram Kayan,0,kys
3692,,,,Kayagar,0,kyt
3693,,,,Western Kayah,0,kyu
3694,,,,Kayort,0,kyv
3695,,,,Kudmali,0,kyw
3696,,,,Rapoisi,0,kyx
3697,,,,Kambaira,0,kyy
3698,,,,Kayabí,0,kyz
3699,,,,Western Karaboro,0,kza
3700,,,,Kaibobo,0,kzb
3701,,,,Bondoukou Kulango,0,kzc
3702,,,,Kadai,0,kzd
3703,,,,Kosena,0,kze
3704,,,,Da'a Kaili,0,kzf
3705,,,,Kikai,0,kzg
3706,,,,Kelabit,0,kzi
3707,,,,Coastal Kadazan,0,kzj
3708,,,,Kazukuru,0,kzk
3709,,,,Kayeli,0,kzl
3710,,,,Kais,0,kzm
3711,,,,Kokola,0,kzn
3712,,,,Kaningi,0,kzo
3713,,,,Kaidipang,0,kzp
3714,,,,Kaike,0,kzq
3715,,,,Karang,0,kzr
