film_id,category_id,category_name,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,language
775,7,Drama,SEATTLE EXPECATIONS,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,2006,1,,4,4.99,110,18.99,PG-13,English
666,7,Drama,PAYCHECK WAIT,A Awe-Inspiring Reflection of a Boy And a Man who must Discover a Moose in The Sahara Desert,2006,1,,4,4.99,145,27.99,PG-13,English
282,7,Drama,ENCOUNTERS CURTAIN,A Insightful Epistle of a Pastry Chef And a Womanizer who must Build a Boat in New Orleans,2006,1,,5,0.99,92,20.99,NC-17,English
186,7,Drama,CRAFT OUTFIELD,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,2006,1,,6,0.99,64,17.99,NC-17,English
521,7,Drama,LIES TREATMENT,A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station,2006,1,,7,4.99,147,28.99,NC-17,English
225,7,Drama,DESTINATION JERK,A Beautiful Yarn of a Teacher And a Cat who must Build a Car in A U-Boat,2006,1,,3,0.99,76,19.99,PG-13,English
739,7,Drama,ROCKY WAR,A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria,2006,1,,4,4.99,145,17.99,PG-13,English
539,7,Drama,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,1,,7,2.99,152,21.99,NC-17,English
366,7,Drama,GOLDFINGER SENSIBILITY,A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans,2006,1,,3,0.99,93,29.99,G,English
897,7,Drama,TORQUE BOUND,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,2006,1,,3,4.99,179,27.99,G,English
944,7,Drama,VIRGIN DAISY,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,2006,1,,6,4.99,179,29.99,PG-13,English
504,7,Drama,KWAI HOMEWARD,A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia,2006,1,,5,0.99,46,25.99,PG-13,English
630,7,Drama,NOTTING SPEAKEASY,A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies,2006,1,,7,0.99,48,19.99,PG-13,English
74,12,Music,BIRCH ANTITRUST,A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon,2006,1,,4,4.99,162,18.99,PG,English
174,12,Music,CONFIDENTIAL INTERVIEW,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,2006,1,,6,4.99,180,13.99,NC-17,English
363,12,Music,GO PURPLE,A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon,2006,1,,3,0.99,54,12.99,R,English
581,12,Music,MINORITY KISS,A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback,2006,1,,4,0.99,59,16.99,G,English
255,12,Music,DRIVING POLISH,A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft,2006,1,,6,4.99,175,21.99,NC-17,English
767,12,Music,SCALAWAG DUCK,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,2006,1,,6,4.99,183,13.99,NC-17,English
20,12,Music,AMELIE HELLFIGHTERS,A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon,2006,1,,4,4.99,79,23.99,R,English
997,12,Music,YOUTH KICK,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,2006,1,,4,0.99,179,14.99,NC-17,English
51,12,Music,BALLOON HOMEWARD,A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station,2006,1,,5,2.99,75,10.99,NC-17,English
879,12,Music,TELEGRAPH VOYAGE,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,2006,1,,3,4.99,148,20.99,PG,English
454,12,Music,IMPACT ALADDIN,A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank,2006,1,,6,0.99,180,20.99,PG-13,English
921,12,Music,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,2006,1,,7,2.99,172,29.99,PG-13,English
462,12,Music,INSIDER ARIZONA,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,1,,5,2.99,78,17.99,NC-17,English
636,12,Music,OLEANDER CLUE,A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat,2006,1,,5,0.99,161,12.99,PG,English
426,12,Music,HOME PITY,A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention,2006,1,,7,4.99,185,15.99,R,English
384,12,Music,GROSSE WONDERFUL,A Epic Drama of a Cat And a Explorer who must Redeem a Moose in Australia,2006,1,,5,4.99,49,19.99,R,English
220,12,Music,DEER VIRGINIAN,A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia,2006,1,,7,2.99,106,13.99,NC-17,English
158,12,Music,CLONES PINOCCHIO,A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans,2006,1,,6,2.99,124,16.99,R,English
540,12,Music,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,1,,7,2.99,97,10.99,PG-13,English
284,12,Music,ENEMY ODDS,A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India,2006,1,,5,4.99,77,23.99,NC-17,English
983,12,Music,WON DARES,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,2006,1,,7,2.99,105,18.99,PG,English
133,12,Music,CHAMBER ITALIAN,A Fateful Reflection of a Moose And a Husband who must Overcome a Monkey in Nigeria,2006,1,,7,4.99,117,14.99,NC-17,English
936,12,Music,VANISHING ROCKY,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,2006,1,,3,2.99,123,21.99,NC-17,English
477,12,Music,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,2006,1,,5,0.99,118,15.99,PG,English
987,12,Music,WORDS HUNTER,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,2006,1,,3,2.99,116,13.99,PG,English
592,12,Music,MONSTER SPARTACUS,A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia,2006,1,,6,2.99,107,28.99,PG,English
877,12,Music,TAXI KICK,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,2006,1,,4,0.99,64,23.99,PG-13,English
76,12,Music,BIRDCAGE CASPER,A Fast-Paced Saga of a Frisbee And a Astronaut who must Overcome a Feminist in Ancient India,2006,1,,4,0.99,103,23.99,NC-17,English
54,12,Music,BANGER PINOCCHIO,A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station,2006,1,,5,0.99,113,15.99,R,English
398,12,Music,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,1,,5,4.99,47,21.99,NC-17,English
980,12,Music,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,,4,4.99,75,12.99,PG,English
884,12,Music,TERMINATOR CLUB,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico,2006,1,,5,4.99,88,11.99,R,English
86,12,Music,BOOGIE AMELIE,A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico,2006,1,,6,4.99,121,11.99,R,English
752,12,Music,RUNNER MADIGAN,A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback,2006,1,,6,0.99,101,27.99,NC-17,English
244,12,Music,DORADO NOTTING,A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California,2006,1,,5,4.99,139,26.99,NC-17,English
161,12,Music,CLUE GRAIL,A Taut Tale of a Butler And a Mad Scientist who must Build a Crocodile in Ancient China,2006,1,,6,4.99,70,27.99,NC-17,English
562,12,Music,MASKED BUBBLE,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft,2006,1,,6,0.99,151,12.99,PG-13,English
741,12,Music,ROMAN PUNK,A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin,2006,1,,7,0.99,81,28.99,NC-17,English
378,12,Music,GREATEST NORTH,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,2006,1,,5,2.99,93,24.99,NC-17,English
278,12,Music,ELF MURDER,A Action-Packed Story of a Frisbee And a Woman who must Reach a Girl in An Abandoned Mine Shaft,2006,1,,4,4.99,155,19.99,NC-17,English
516,12,Music,LEGEND JEDI,A Awe-Inspiring Epistle of a Pioneer And a Student who must Outgun a Crocodile in The Outback,2006,1,,7,0.99,59,18.99,PG,English
411,12,Music,HEAVENLY GUN,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat,2006,1,,5,4.99,49,13.99,NC-17,English
819,12,Music,SONG HEDWIG,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,2006,1,,3,0.99,165,29.99,PG-13,English
12,12,Music,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,1,,6,0.99,136,22.99,PG,English
797,12,Music,SILENCE KANE,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,2006,1,,7,0.99,67,23.99,R,English
333,12,Music,FREAKY POCUS,A Fast-Paced Documentary of a Pastry Chef And a Crocodile who must Chase a Squirrel in The Gulf of Mexico,2006,1,,7,2.99,126,16.99,R,English
721,12,Music,REDS POCUS,A Lacklusture Yarn of a Sumo Wrestler And a Squirrel who must Redeem a Monkey in Soviet Georgia,2006,1,,7,4.99,182,23.99,PG-13,English
17,12,Music,ALONE TRIP,A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House,2006,1,,3,0.99,82,14.99,R,English
718,12,Music,REBEL AIRPORT,A Intrepid Yarn of a Database Administrator And a Boat who must Outrace a Husband in Ancient India,2006,1,,7,0.99,73,24.99,G,English
647,12,Music,OUTFIELD MASSACRE,A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India,2006,1,,4,0.99,129,18.99,NC-17,English
673,12,Music,PERSONAL LADYBUGS,A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan,2006,1,,3,0.99,118,19.99,PG-13,English
720,13,New,REDEMPTION COMFORTS,A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China,2006,1,,3,2.99,179,20.99,NC-17,English
251,13,New,DRAGONFLY STRANGERS,A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria,2006,1,,6,4.99,133,19.99,NC-17,English
436,13,New,HOURS RAGE,A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia,2006,1,,4,0.99,122,14.99,NC-17,English
759,13,New,SALUTE APOLLO,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,2006,1,,4,2.99,73,29.99,R,English
974,13,New,WILD APOLLO,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,2006,1,,4,0.99,181,24.99,R,English
136,13,New,CHAPLIN LICENSE,A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India,2006,1,,7,2.99,146,26.99,NC-17,English
685,13,New,PLATOON INSTINCT,A Thrilling Panorama of a Man And a Woman who must Reach a Woman in Australia,2006,1,,6,4.99,132,10.99,PG-13,English
163,13,New,CLYDE THEORY,A Beautiful Yarn of a Astronaut And a Frisbee who must Overcome a Explorer in A Jet Boat,2006,1,,4,0.99,139,29.99,PG-13,English
364,13,New,GODFATHER DIARY,A Stunning Saga of a Lumberjack And a Squirrel who must Chase a Car in The Outback,2006,1,,3,2.99,73,14.99,NC-17,English
93,13,New,BRANNIGAN SUNRISE,A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin,2006,1,,4,4.99,121,27.99,PG,English
216,13,New,DAY UNFAITHFUL,A Stunning Documentary of a Composer And a Mad Scientist who must Find a Technical Writer in A U-Boat,2006,1,,3,4.99,113,16.99,G,English
935,13,New,VANISHED GARDEN,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,2006,1,,5,0.99,142,17.99,R,English
538,13,New,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,1,,7,0.99,162,19.99,PG-13,English
933,13,New,VAMPIRE WHALE,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,2006,1,,4,4.99,126,11.99,NC-17,English
760,13,New,SAMURAI LION,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,2006,1,,5,2.99,110,21.99,G,English
283,13,New,ENDING CROWDS,A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin,2006,1,,6,0.99,85,10.99,NC-17,English
25,13,New,ANGELS LIFE,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,1,,3,2.99,74,15.99,G,English
155,13,New,CLEOPATRA DEVIL,A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon,2006,1,,6,0.99,150,26.99,PG-13,English
580,13,New,MINE TITANS,A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin,2006,1,,3,4.99,166,12.99,PG-13,English
920,13,New,UNBREAKABLE KARATE,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,2006,1,,3,0.99,62,16.99,G,English
321,13,New,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,1,,3,4.99,123,21.99,NC-17,English
109,13,New,BUTTERFLY CHOCOLAT,A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank,2006,1,,3,0.99,89,17.99,G,English
481,13,New,JEKYLL FROGMEN,A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank,2006,1,,4,2.99,58,22.99,PG,English
846,13,New,STING PERSONAL,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,2006,1,,3,4.99,93,9.99,NC-17,English
465,13,New,INTERVIEW LIAISONS,A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse,2006,1,,4,4.99,59,17.99,R,English
551,13,New,MAIDEN HOME,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention,2006,1,,3,4.99,138,9.99,PG,English
90,13,New,BOULEVARD MOB,A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China,2006,1,,3,0.99,63,11.99,R,English
937,13,New,VARSITY TRIP,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,2006,1,,7,2.99,85,14.99,NC-17,English
913,13,New,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,1,,3,0.99,115,20.99,R,English
289,13,New,EVE RESURRECTION,A Awe-Inspiring Yarn of a Pastry Chef And a Database Administrator who must Challenge a Teacher in A Baloon,2006,1,,5,4.99,66,25.99,G,English
226,13,New,DESTINY SATURDAY,A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia,2006,1,,4,4.99,56,20.99,G,English
22,13,New,AMISTAD MIDSUMMER,A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California,2006,1,,6,2.99,85,10.99,G,English
558,13,New,MANNEQUIN WORST,A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India,2006,1,,3,2.99,71,18.99,PG-13,English
561,13,New,MASK PEACH,A Boring Character Study of a Student And a Robot who must Meet a Woman in California,2006,1,,6,2.99,123,26.99,NC-17,English
635,13,New,OKLAHOMA JUMANJI,A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert,2006,1,,7,0.99,58,15.99,PG,English
108,13,New,BUTCH PANTHER,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,2006,1,,6,0.99,67,19.99,PG-13,English
340,13,New,FRONTIER CABIN,A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House,2006,1,,6,4.99,183,14.99,PG-13,English
32,13,New,APOCALYPSE FLAMINGOS,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,1,,6,4.99,119,11.99,R,English
95,13,New,BREAKFAST GOLDFINGER,A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin,2006,1,,5,4.99,123,18.99,G,English
994,13,New,WYOMING STORM,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,2006,1,,6,4.99,100,29.99,PG-13,English
686,13,New,PLUTO OLEANDER,A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank,2006,1,,5,4.99,84,9.99,R,English
590,13,New,MONEY HAROLD,A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia,2006,1,,3,2.99,135,17.99,PG,English
750,13,New,RUN PACIFIC,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,2006,1,,3,0.99,145,25.99,R,English
954,13,New,WAKE JAWS,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,2006,1,,7,4.99,73,18.99,G,English
77,13,New,BIRDS PERDITION,A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California,2006,1,,5,4.99,61,15.99,G,English
632,13,New,NUTS TIES,A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California,2006,1,,5,4.99,145,10.99,NC-17,English
847,13,New,STOCK GLASS,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,2006,1,,7,2.99,160,10.99,PG,English
45,13,New,ATTRACTION NEWTON,A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan,2006,1,,5,4.99,83,14.99,PG-13,English
144,13,New,CHINATOWN GLADIATOR,A Brilliant Panorama of a Technical Writer And a Lumberjack who must Escape a Butler in Ancient India,2006,1,,7,4.99,61,24.99,PG,English
677,13,New,PIANIST OUTFIELD,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,2006,1,,6,0.99,136,25.99,NC-17,English
320,13,New,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,1,,4,4.99,80,28.99,PG-13,English
267,13,New,EAGLES PANKY,A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert,2006,1,,4,4.99,140,14.99,NC-17,English
806,13,New,SLEEPY JAPANESE,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,2006,1,,4,2.99,137,25.99,PG,English
490,13,New,JUMANJI BLADE,A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans,2006,1,,4,2.99,121,13.99,G,English
948,13,New,VOICE PEACH,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,2006,1,,6,0.99,139,22.99,PG-13,English
305,13,New,FATAL HAUNTED,A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan,2006,1,,6,2.99,91,24.99,PG,English
751,13,New,RUNAWAY TENENBAUMS,A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House,2006,1,,6,0.99,181,17.99,NC-17,English
675,13,New,PHANTOM GLORY,A Beautiful Documentary of a Astronaut And a Crocodile who must Discover a Madman in A Monastery,2006,1,,6,2.99,60,17.99,NC-17,English
270,13,New,EARTH VISION,A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India,2006,1,,7,0.99,85,29.99,NC-17,English
492,13,New,JUNGLE CLOSER,A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia,2006,1,,6,0.99,134,11.99,NC-17,English
730,13,New,RIDGEMONT SUBMARINE,A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan,2006,1,,3,0.99,46,28.99,PG-13,English
448,13,New,IDAHO LOVE,A Fast-Paced Drama of a Student And a Crocodile who must Meet a Database Administrator in The Outback,2006,1,,3,2.99,172,25.99,PG-13,English
96,13,New,BREAKING HOME,A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,1,,4,2.99,169,21.99,PG-13,English
432,4,Classics,HOPE TOOTSIE,A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank,2006,1,,4,2.99,139,22.99,NC-17,English
60,4,Classics,BEAST HUNCHBACK,A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China,2006,1,,3,4.99,89,22.99,R,English
512,4,Classics,LEAGUE HELLFIGHTERS,A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China,2006,1,,5,4.99,110,25.99,PG-13,English
184,4,Classics,CORE SUIT,A Unbelieveable Tale of a Car And a Explorer who must Confront a Boat in A Manhattan Penthouse,2006,1,,3,2.99,92,24.99,PG-13,English
196,4,Classics,CRUELTY UNFORGIVEN,A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria,2006,1,,7,0.99,69,29.99,G,English
895,4,Classics,TOMORROW HUSTLER,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,2006,1,,3,2.99,142,21.99,R,English
862,4,Classics,SUMMER SCARFACE,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,2006,1,,5,0.99,53,25.99,G,English
91,4,Classics,BOUND CHEAPER,A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon,2006,1,,5,0.99,98,17.99,PG,English
554,4,Classics,MALKOVICH PET,A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback,2006,1,,6,2.99,159,22.99,G,English
843,4,Classics,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,1,,4,4.99,143,15.99,NC-17,English
482,4,Classics,JEOPARDY ENCINO,A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India,2006,1,,3,0.99,102,12.99,R,English
445,4,Classics,HYDE DOCTOR,A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat,2006,1,,5,2.99,100,11.99,G,English
828,4,Classics,SPIKING ELEMENT,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,2006,1,,7,2.99,79,12.99,G,English
249,4,Classics,DRACULA CRYSTAL,A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House,2006,1,,7,0.99,176,26.99,G,English
487,4,Classics,JINGLE SAGEBRUSH,A Epic Character Study of a Feminist And a Student who must Meet a Woman in A Baloon,2006,1,,6,4.99,124,29.99,PG-13,English
874,4,Classics,TADPOLE PARK,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park,2006,1,,6,2.99,155,13.99,PG,English
537,4,Classics,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,1,,3,2.99,75,29.99,G,English
131,4,Classics,CENTER DINOSAUR,A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California,2006,1,,5,4.99,152,12.99,PG,English
14,4,Classics,ALICE FANTASIA,A Emotional Drama of a A Shark And a Database Administrator who must Vanquish a Pioneer in Soviet Georgia,2006,1,,6,0.99,94,23.99,NC-17,English
484,4,Classics,JERK PAYCHECK,A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan,2006,1,,3,2.99,172,13.99,NC-17,English
525,4,Classics,LOATHING LEGALLY,A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico,2006,1,,4,0.99,140,29.99,R,English
899,4,Classics,TOWERS HURRICANE,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention,2006,1,,7,0.99,144,14.99,NC-17,English
548,4,Classics,MAGNIFICENT CHITTY,A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California,2006,1,,3,2.99,53,27.99,R,English
297,4,Classics,EXTRAORDINARY CONQUERER,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin,2006,1,,6,2.99,122,29.99,G,English
37,4,Classics,ARIZONA BANG,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,2006,1,,3,2.99,121,28.99,PG,English
266,4,Classics,DYNAMITE TARZAN,A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat,2006,1,,4,0.99,141,27.99,PG-13,English
951,4,Classics,VOYAGE LEGALLY,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,2006,1,,6,0.99,78,28.99,PG-13,English
731,4,Classics,RIGHT CRANES,A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat,2006,1,,7,4.99,153,29.99,PG-13,English
358,4,Classics,GILMORE BOILED,A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat,2006,1,,5,0.99,163,29.99,R,English
725,4,Classics,REQUIEM TYCOON,A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery,2006,1,,6,4.99,167,25.99,R,English
611,4,Classics,MUSKETEERS WAIT,A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia,2006,1,,7,4.99,73,17.99,PG,English
950,4,Classics,VOLUME HOUSE,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,2006,1,,7,4.99,132,12.99,PG,English
480,4,Classics,JEEPERS WEDDING,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,2006,1,,3,2.99,84,29.99,R,English
116,4,Classics,CANDIDATE PERDITION,A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station,2006,1,,4,2.99,70,10.99,R,English
180,4,Classics,CONSPIRACY SPIRIT,A Awe-Inspiring Story of a Student And a Frisbee who must Conquer a Crocodile in An Abandoned Mine Shaft,2006,1,,4,2.99,184,27.99,PG-13,English
578,4,Classics,MILLION ACE,A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert,2006,1,,4,4.99,142,16.99,PG-13,English
346,4,Classics,GALAXY SWEETHEARTS,A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin,2006,1,,4,4.99,128,13.99,R,English
962,4,Classics,WASTELAND DIVINE,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,2006,1,,7,2.99,85,18.99,PG,English
536,4,Classics,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,1,,3,2.99,65,18.99,PG,English
425,4,Classics,HOLY TADPOLE,A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory,2006,1,,6,0.99,88,20.99,R,English
