id,gid,name,sort_name,type,edits_pending,last_updated,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,comment
2360,c8125356-b93a-46f4-8b77-4bf4ff6b6f04,Vinnyts'ka Oblast',Vinnyts'ka Oblast',2,0,2013-05-20 19:29:49.846097+02,,,,,,,f,""
1930,dbc23f4a-338a-4dfc-8ad0-c611288a7005,Danilovgrad,Danilovgrad,2,0,2013-05-20 15:56:03.264545+02,,,,,,,f,""
1932,95558d97-8308-451f-ac2b-ace16f5d0a4b,Kolašin,Kolašin,2,0,2013-05-20 15:56:44.854366+02,,,,,,,f,""
2610,d1d5bf4c-0eda-419f-8ea9-7cc9678b29b9,Nam Dinh,Nam Dinh,2,0,2013-05-20 22:26:27.919896+02,,,,,,,f,""
1933,aeb34fd7-9fdd-41c4-a5e2-d82fc79acc30,Kotor,Kotor,2,0,2013-05-20 15:57:06.74544+02,,,,,,,f,""
5715,ed96c238-bc41-4313-b0e3-e154d51ee7d4,Serishabad,Serishabad,3,0,2013-05-25 00:36:26.198393+02,,,,,,,f,""
1934,3fea3a3c-46e9-4a65-9388-29a580b94522,Mojkovac,Mojkovac,2,0,2013-05-20 15:57:24.203859+02,,,,,,,f,""
1935,5a96dc11-2323-44a8-a32d-b6b6ac2deb5c,Nikšić,Nikšić,2,0,2013-05-20 15:57:42.324423+02,,,,,,,f,""
1936,4b65722e-1855-4931-b13d-9db7e3d14f6f,Plav,Plav,2,0,2013-05-20 15:57:58.327005+02,,,,,,,f,""
2406,7d47d86a-6f5f-4c21-a1da-3140c8958715,Kabardino-Balkarskaya Respublika,Kabardino-Balkarskaya Respublika,2,0,2013-05-20 19:40:35.179666+02,,,,,,,f,""
1937,0837634b-e023-4d1a-a287-7b5f9a9cd1eb,Pljevlja,Pljevlja,2,0,2013-05-20 15:58:12.791176+02,,,,,,,f,""
1938,aaed8e74-af14-418e-a810-dacfb3861e8a,Plužine,Plužine,2,0,2013-05-20 15:58:24.219153+02,,,,,,,f,""
1929,61741ea0-87f6-4c3f-992d-f477e41c0d55,Cetinje,Cetinje,2,0,2013-06-05 08:41:03.403613+02,,,,,,,f,""
1939,af26ba0c-1f2e-495f-8ab6-de5c3f3e7f06,Podgorica,Podgorica,2,0,2013-05-20 15:58:36.256302+02,,,,,,,f,""
2442,4f9df1a3-8b21-40cd-bf2c-7dd230938286,Rostovskaya oblast',Rostovskaya oblast',2,0,2013-05-20 19:49:48.69452+02,,,,,,,f,""
1940,2440f836-6280-4069-aeb2-cd039a286a87,Rožaje,Rožaje,2,0,2013-05-20 15:58:47.91918+02,,,,,,,f,""
13767,0c9e5119-36f0-4cc4-8cd7-2c4e60706ac8,Azzano Mella,Azzano Mella,4,0,2013-07-21 19:07:55.426795+02,,,,,,,f,""
3093,ba279ec8-d775-40e7-b64f-ac48beba4d36,Al Bayḑā’,Al Bayḑā’,2,0,2013-06-05 07:41:11.922498+02,,,,,,,f,""
1928,77870ede-83fc-4eef-8e62-9e876fdf4e7d,Budva,Budva,2,0,2013-06-05 12:32:13.494983+02,,,,,,,f,""
1942,594d7d8f-a452-402c-a1b0-134fc20671f1,Tivat,Tivat,2,0,2013-05-20 15:59:16.898565+02,,,,,,,f,""
2446,a48bedb2-305a-4ca0-b549-30d0842a8808,Samarskaya oblast',Samarskaya oblast',2,0,2013-05-20 19:50:57.054073+02,,,,,,,f,""
2489,3882660c-b271-49a8-9f55-e46214d07e02,Samts’khe-Javakhet’i,Samts’khe-Javakhet’i,2,0,2013-05-20 20:52:31.987268+02,,,,,,,f,""
3234,51f29c6b-52dc-4593-9164-aad0e5df7640,Agnébi (Région de l'),Agnébi (Région de l'),2,0,2013-06-05 08:39:22.290854+02,,,,,,,f,""
2502,ffb0460f-bf13-480d-9c3d-9bf733d00b17,Mangghystaū oblysy,Mangghystaū oblysy,2,0,2013-05-20 20:55:09.859671+02,,,,,,,f,""
2660,c7a6b43c-9fb2-44b5-b426-5072bc2edad0,Xaignabouli,Xaignabouli,2,0,2013-05-20 22:35:22.013406+02,,,,,,,f,""
2524,2e0bb980-f8d7-4e9d-a2f5-648944f5f1f4,Govĭ-Sümber,Govĭ-Sümber,2,0,2013-05-20 21:13:33.156694+02,,,,,,,f,""
2692,989080f9-32bb-4a07-8399-06776441426f,Udon Thani,Udon Thani,2,0,2013-05-20 22:41:33.312918+02,,,,,,,f,""
2775,a3244bc4-9655-48e5-ae53-123541078740,Cagayan Valley (Region II),Cagayan Valley (Region II),2,0,2013-06-05 08:26:01.617856+02,,,,,,,f,""
2703,a80a8d53-c3f1-4d75-a38e-8935c5a28a88,Lampang,Lampang,2,0,2013-05-20 22:43:58.692952+02,,,,,,,f,""
2895,4340d4ce-7e4a-436b-a358-a1e236f48ae5,Naryn,Naryn,2,0,2013-05-20 23:38:12.655557+02,,,,,,,f,""
2732,fea565a3-84a9-488d-bd10-16a5e8d218cf,Chumphon,Chumphon,2,0,2013-06-05 08:37:42.488573+02,,,,,,,f,""
2766,7c543c67-60cf-4eb9-97f7-093f03b50d22,Nusa Tenggara,Nusa Tenggara,2,0,2013-05-20 22:55:51.549151+02,,,,,,,f,""
3238,85d0c6a3-b510-4aa0-892a-2de08a231e91,Adamaoua,Adamaoua,2,0,2013-06-05 09:28:31.012048+02,,,,,,,f,""
3172,0cd745fb-c11f-479b-96ef-38e3a3f8201d,Ghanzi,Ghanzi,2,0,2013-05-21 00:56:09.536912+02,,,,,,,f,""
2915,e3e56d56-6131-4233-842c-7070ec1b3f30,Xorazm,Xorazm,2,0,2013-05-20 23:41:55.176441+02,,,,,,,f,""
2857,4f4b0603-1ccf-4e56-b1bf-352193592f49,Balkh,Balkh,2,0,2013-06-05 07:45:01.003786+02,,,,,,,f,""
2960,20c4b49b-dd5e-47bf-a9db-7ed66f3c8596,Ardabīl,Ardabīl,2,0,2013-06-05 11:15:38.315089+02,,,,,,,f,""
3011,1129e985-2edf-41cd-8532-e71a912592c7,Liban-Sud,Liban-Sud,2,0,2013-05-21 00:12:49.72797+02,,,,,,,f,""
5084,1b1544fa-3c88-4edd-ae86-16bd15ebfe31,Dubai,Dubai,3,0,2013-05-24 22:24:23.176889+02,,,,,,,f,""
3207,8199f932-6392-48f7-b197-ba648bf5a4fc,Vakaga,Vakaga,2,0,2013-05-21 01:03:19.37202+02,,,,,,,f,""
6546,b8ca5244-7641-458e-88b8-63b60afdfc64,Shendabad,Shendabad,3,0,2013-05-25 03:30:41.372295+02,,,,,,,f,""
3095,5e398d8d-4149-4479-bfe6-5bc6478f14ea,Dhamār,Dhamār,2,0,2013-05-21 00:34:00.124502+02,,,,,,,f,""
3129,a8b46ad9-9188-4051-86ca-28c18e9aaa46,Boucle du Mouhoun,Boucle du Mouhoun,2,0,2013-06-05 10:52:05.220536+02,,,,,,,f,""
14386,c449159c-d228-40a3-b74f-b8b272c29eac,Cerreto Grue,Cerreto Grue,4,0,2013-07-21 21:26:21.776982+02,,,,,,,f,""
1924,3d3dbb19-a24a-44fa-998d-91ae13e65640,Andrijevica,Andrijevica,2,0,2013-06-05 09:30:16.288101+02,,,,,,,f,""
3241,623d2273-19f4-43f6-9754-6c7c3b0033ab,East,East,2,0,2013-05-21 01:09:10.807537+02,,,,,,,f,""
3246,d592f6b8-7825-4c1e-bffe-c60bf1de23e4,South,South,2,0,2013-05-21 01:10:03.776523+02,,,,,,,f,""
16183,bae19ab4-27cc-4f48-a353-4e4042237c3f,Giustenice,Giustenice,4,0,2013-07-22 03:02:48.63945+02,,,,,,,f,""
3272,739df84e-7cd9-43dc-aec9-941b08058d77,Djelfa,Djelfa,2,0,2013-05-21 11:32:49.123205+02,,,,,,,f,""
1927,badf1c66-384b-42f2-848b-5b85480f4b11,Bijelo Polje,Bijelo Polje,2,0,2013-06-05 07:33:29.127002+02,,,,,,,f,""
4579,7db9930f-6d74-4141-bc65-51113db578ee,Sumatera Barat,Sumatera Barat,2,0,2013-05-22 14:13:32.408468+02,,,,,,,f,""
3346,75a0d079-4d6b-44bb-9386-82718fabeec3,Oromīya,Oromīya,2,0,2013-05-21 11:45:54.114548+02,,,,,,,f,""
3365,79f14021-7ad2-47be-b191-11ae251fccf6,Volta,Volta,2,0,2013-05-21 12:05:29.352106+02,,,,,,,f,""
3408,52aca24c-161c-4e18-a777-b5b625dad52e,Margibi,Margibi,2,0,2013-05-21 13:22:07.912277+02,,,,,,,f,""
1945,d71f830c-8d72-4026-b4b4-9e4947e005bc,Ajdovščina,Ajdovščina,2,0,2013-06-05 08:14:43.748472+02,,,,,,,f,""
2240,8c0b4e5b-3f7a-4647-bba0-95680d3b05db,Ialoveni,Ialoveni,2,0,2013-05-20 19:05:32.196031+02,,,,,,,f,""
1946,b4ad0363-81b6-4780-abb9-a5f7f1b7af87,Beltinci,Beltinci,2,0,2013-06-05 12:19:44.453565+02,,,,,,,f,""
2858,cb613633-ccdf-4570-b179-a07c4aaeb58b,Bāmyān,Bāmyān,2,0,2013-06-05 11:55:56.340171+02,,,,,,,f,""
3545,b4af8fc1-c57d-4e95-910e-42eecea63311,Anambra,Anambra,2,0,2013-06-05 07:20:59.040158+02,,,,,,,f,""
1986,d311cc4e-5701-41d4-a7f8-15130f0e6a90,Juršinci,Juršinci,2,0,2013-05-20 17:35:29.214162+02,,,,,,,f,""
2276,0b0f7f19-d1e8-4feb-8aef-33fb6c9599bc,Debar,Debar,2,0,2013-05-20 19:12:28.527089+02,,,,,,,f,""
1999,2847682f-2d9a-4173-b36e-1c7886a5ca5d,Kungota,Kungota,2,0,2013-05-20 17:38:02.255681+02,,,,,,,f,""
2036,481856ec-69b7-46de-a0ae-b42b9e389bf0,Podčetrtek,Podčetrtek,2,0,2013-05-20 17:46:23.795929+02,,,,,,,f,""
2580,fd136eee-5869-411e-861b-849cc4352330,Gia Lai,Gia Lai,2,0,2013-05-20 22:20:38.075763+02,,,,,,,f,""
2075,c6439cd3-3bba-42b4-8eec-ff1b8a263aa0,Tržič,Tržič,2,0,2013-05-20 17:54:00.792666+02,,,,,,,f,""
2321,f18d13a0-31bb-474d-b9a5-87bb368f40b7,Resen,Resen,2,0,2013-05-20 19:21:09.268151+02,,,,,,,f,""
2120,941abdb1-3851-478e-9996-1ddc4c7fb72c,Ribnica na Pohorju,Ribnica na Pohorju,2,0,2013-05-20 18:03:04.883979+02,,,,,,,f,""
2150,6868d701-0b46-4a6a-9185-aa55fc56e371,Gorje,Gorje,2,0,2013-05-20 18:09:17.766946+02,,,,,,,f,""
2178,ace439c5-0b5a-4d70-b3d3-f272dc64af5e,Pleven,Pleven,2,0,2013-05-20 18:20:54.326334+02,,,,,,,f,""
2357,90a5cc7e-0ae2-4571-b696-9120a190e5a0,Pčinjski okrug,Pčinjski okrug,2,0,2013-05-20 19:28:59.304323+02,,,,,,,f,""
2188,e2a2b75d-c787-487b-929d-37a8c78d15b3,Targovishte,Targovishte,2,0,2013-05-20 18:22:45.588465+02,,,,,,,f,""
5085,1c743cb4-2d72-499f-a76c-1a9cb0189040,Celje,Celje,3,0,2013-05-24 22:24:47.99307+02,,,,,,,f,""
2191,bd226ab4-fa2e-45bc-bf12-0b8b2f8f53be,Yambol,Yambol,2,0,2013-05-20 18:23:19.325162+02,,,,,,,f,""
2427,fbb13feb-0fcf-4f99-83fa-7a5239e68b82,Respublika Mordoviya,"Mordoviya, Respublika",2,0,2013-05-24 00:55:38.306719+02,,,,,,,f,""
2611,6c970a7b-ee40-4d99-af67-10f92ff4cd14,Phu Tho,Phu Tho,2,0,2013-05-20 22:26:38.903969+02,,,,,,,f,""
2407,13be50b7-7b24-4ea3-b5aa-93a301c600fb,Karachayevo-Cherkesskaya Respublika,Karachayevo-Cherkesskaya Respublika,2,0,2013-05-20 19:40:52.366238+02,,,,,,,f,""
5256,bb134bbf-dd13-463c-86e4-30cdadea388d,Invercargill,Invercargill,3,0,2013-05-24 22:58:11.591258+02,,,,,,,f,""
2490,25a0b18a-eba8-4e2e-85cb-df0128fa388f,Shida K’art’li,Shida K’art’li,2,0,2013-05-20 20:52:48.568759+02,,,,,,,f,""
2674,bc99c37c-edf0-4f82-868e-25a925c8ac95,Chon Buri,Chon Buri,2,0,2013-06-05 11:12:09.790463+02,,,,,,,f,""
2525,be962535-fe2c-4ba4-b620-c7e343d7b66b,Govĭ-Altay,Govĭ-Altay,2,0,2013-05-20 21:13:43.810955+02,,,,,,,f,""
5112,0f09bd41-a63c-4b80-a107-1c4c6bbebea7,Cherepovets,Cherepovets,3,0,2013-05-24 22:29:47.315136+02,,,,,,,f,""
2961,bfee02d8-7706-4470-8845-ceb78e394483,Eşfahān,Eşfahān,2,0,2013-05-21 00:00:31.704203+02,,,,,,,f,""
7070,527ad77c-ee7c-4357-8429-a2924381b08f,Mszana Dolna,Mszana Dolna,3,0,2013-05-26 16:45:00.839966+02,,,,,,,f,""
1947,dd9aede9-1059-4c74-a091-b5782a38f6ea,Bled,Bled,2,0,2013-06-05 11:23:52.827802+02,,,,,,,f,""
3208,c9f9d63f-1c1a-48c3-b9d9-ef677de0e8ed,Niari,Niari,2,0,2013-05-21 01:03:32.887294+02,,,,,,,f,""
2677,d61aa132-ffd1-419f-8ffd-5eb0abe61cb6,Trat,Trat,2,0,2013-05-20 22:38:38.203134+02,,,,,,,f,""
3012,401b51d1-3520-450d-ad8f-5cbd27444b0a,Mont-Liban,Mont-Liban,2,0,2013-05-21 00:13:04.978706+02,,,,,,,f,""
2681,47eb5928-c553-492f-8322-751816d109b7,Sa Kaeo,Sa Kaeo,2,0,2013-05-20 22:39:23.296702+02,,,,,,,f,""
13757,d6f278b1-df3b-4fa3-91c4-c13e36c12770,Vigone,Vigone,4,0,2013-07-21 19:05:51.599233+02,,,,,,,f,""
2693,c81e2631-785f-4f0b-b996-bbfbeda47ef0,Loei,Loei,2,0,2013-05-20 22:41:46.306311+02,,,,,,,f,""
2734,61d7d7ab-9461-4df0-84be-acd64dcc82b9,Satun,Satun,2,0,2013-05-20 22:49:55.318001+02,,,,,,,f,""
3463,d4a97cd7-39e2-4c6e-b4c1-3dde368f2f2c,Antsiranana,Antsiranana,2,0,2013-06-05 09:08:09.262742+02,,,,,,,f,""
2767,1b82f2a4-3101-4ba2-a5cf-f85a4a1f7ba8,Sulawesi,Sulawesi,2,0,2013-05-20 22:56:02.62577+02,,,,,,,f,""
2778,6c5ff771-8fa4-492d-96aa-3d1af9a9b2fd,Western Visayas (Region VI),Western Visayas (Region VI),2,0,2013-05-20 22:58:04.128111+02,,,,,,,f,""
3434,71e4fa59-7ecb-4f22-a3fc-0ac890f510c1,Al Marqab,Al Marqab,2,0,2013-06-05 08:22:31.070858+02,,,,,,,f,""
2813,48de89f1-8987-422a-9dc8-5df112bce689,Chin,Chin,2,0,2013-06-05 09:31:19.607556+02,,,,,,,f,""
3033,27fce968-1bfc-4876-ad89-1bd73e115047,Ad Dākhilīyah,Ad Dākhilīyah,2,0,2013-06-05 08:16:42.99492+02,,,,,,,f,""
2814,27fd4e93-dd37-42a5-bad3-ebc8b00e19a0,Mon,Mon,2,0,2013-05-20 23:05:08.388387+02,,,,,,,f,""
14388,597fef23-26a1-4845-8537-37850a903242,Coniolo,Coniolo,4,0,2013-07-21 21:26:45.237031+02,,,,,,,f,""
3233,e7112db8-d4e3-4979-bb24-34ead34c1a7e,Sud-Bandama (Région du),Sud-Bandama (Région du),2,0,2013-05-21 01:07:44.310759+02,,,,,,,f,""
2887,fa7f7071-751f-4352-b04f-fd66e8fdf8a1,Takhār,Takhār,2,0,2013-05-20 23:36:31.510663+02,,,,,,,f,""
3418,58b7c9c0-f5c9-4cb7-a530-a9e5ca95853e,Berea,Berea,2,0,2013-06-05 07:14:28.712298+02,,,,,,,f,""
14461,82e8dd4b-1348-4084-93ba-2331331c5e6c,Rocca Grimalda,Rocca Grimalda,4,0,2013-07-21 21:42:54.443774+02,,,,,,,f,""
3409,d777437d-cafe-4c80-84a2-8d68b64a9a74,Montserrado,Montserrado,2,0,2013-05-21 13:22:26.53527+02,,,,,,,f,""
2917,a293bdda-76a3-48a4-ae62-b1d45e187720,Balkan,Balkan,2,0,2013-06-05 06:48:09.02079+02,,,,,,,f,""
3431,14736c52-e0cf-4d92-ad3e-318abf9701e2,Al Jifārah,Al Jifārah,2,0,2013-06-05 12:16:10.762463+02,,,,,,,f,""
2648,bc0add15-1bf6-4dec-88f2-31693660769e,Bolikhamxai [Borikhane],Bolikhamxai [Borikhane],2,0,2013-06-05 08:00:09.394522+02,,,,,,,f,""
3151,56f7f4ec-7394-4e29-9404-545924421754,Kayanza,Kayanza,2,0,2013-05-21 00:52:20.468382+02,,,,,,,f,""
3173,77799fad-71e4-40dc-a02a-a53be358e717,Kgalagadi,Kgalagadi,2,0,2013-05-21 00:56:21.652768+02,,,,,,,f,""
3268,fe7998d8-d89a-4bc2-8299-759c34bdb736,Tlemcen,Tlemcen,2,0,2013-05-21 11:32:06.348763+02,,,,,,,f,""
3300,7d198d53-2cd5-4341-b8fd-fbadb4741abb,Naama,Naama,2,0,2013-05-21 11:37:55.207403+02,,,,,,,f,""
15477,d066578d-b42c-4581-8cb7-7c2d4a7a0241,Monte San Giovanni in Sabina,Monte San Giovanni in Sabina,4,0,2013-07-22 00:54:24.612105+02,,,,,,,f,""
3426,d23f42bb-f28e-4e79-b16f-30949575cc9a,Al Buţnān,Al Buţnān,2,0,2013-06-05 10:26:13.862506+02,,,,,,,f,""
3366,fa4eee30-4790-447c-b2f7-f42db20cbac0,Upper East,Upper East,2,0,2013-05-21 12:05:42.255368+02,,,,,,,f,""
3435,e075db6e-dbe5-41d2-984f-055ea8e03020,Mişrātah,Mişrātah,2,0,2013-05-21 13:27:23.510559+02,,,,,,,f,""
3477,5c58d7a0-e3ad-4cf1-8279-bde58d8f0a94,Hodh ech Chargui,Hodh ech Chargui,2,0,2013-05-21 13:35:44.871037+02,,,,,,,f,""
3472,9f5cf8d9-5628-4bce-980e-3f661b586f48,Mopti,Mopti,2,0,2013-05-21 13:34:50.590658+02,,,,,,,f,""
3488,5e5eb330-8385-4069-9f12-ffd01a184968,Inchiri,Inchiri,2,0,2013-05-21 13:37:45.651189+02,,,,,,,f,""
3489,81e1ef6b-e78c-4d7c-bd2d-fd76598bd413,Nouakchott,Nouakchott,2,0,2013-05-21 13:37:58.075216+02,,,,,,,f,""
3501,877b3176-a2f9-45eb-8d30-3e1f2558c433,Plaines Wilhems,Plaines Wilhems,2,0,2013-05-21 13:40:12.699896+02,,,,,,,f,""
3517,d56de8ab-73ed-48f6-854e-88a071fa9bee,Cabo Delgado,Cabo Delgado,2,0,2013-06-05 09:19:47.994932+02,,,,,,,f,""
3519,f2f30fb6-cfcc-4073-9bce-33180639367a,Sofala,Sofala,2,0,2013-05-21 13:43:30.504575+02,,,,,,,f,""
3539,435aa5a7-b88d-44a6-8f4c-306d8a64f88a,Tillabéri,Tillabéri,2,0,2013-05-21 13:47:17.8937+02,,,,,,,f,""
3541,71a6609d-ae10-431a-bc63-a94a8c45990d,Niamey,Niamey,2,0,2013-05-21 13:47:39.604002+02,,,,,,,f,""
3130,c0f77e3a-c63a-4208-b39d-a570b1963fa2,Cascades,Cascades,2,0,2013-06-05 07:52:00.36201+02,,,,,,,f,""
4710,c50d5736-f6de-4f14-8982-365d24818e52,Terni,Terni,2,0,2013-05-22 14:50:52.909963+02,,,,,,,f,""
1988,6ed44f1b-0fb3-4624-b3ca-43f891745f70,Kanal,Kanal,2,0,2013-05-20 17:35:56.081241+02,,,,,,,f,""
2241,9216fe0d-4697-4e90-b07c-8b4c584d5b86,Leova,Leova,2,0,2013-05-20 19:05:48.011641+02,,,,,,,f,""
2037,c02eaf95-fd83-41d5-b3b5-4d2c0ebba534,Podvelka,Podvelka,2,0,2013-05-20 17:46:35.211148+02,,,,,,,f,""
2039,63e4c400-1545-436b-9d7e-27eeee228675,Preddvor,Preddvor,2,0,2013-05-20 17:47:00.968655+02,,,,,,,f,""
2076,f901ec36-fa95-412c-ab40-0c07b36d878e,Turnišče,Turnišče,2,0,2013-05-20 17:54:12.15671+02,,,,,,,f,""
2277,cf340df1-8a7e-419d-a76d-89029c7e6e82,Debarca,Debarca,2,0,2013-05-20 19:12:39.969154+02,,,,,,,f,""
2118,63cc120a-34c5-41d2-83c0-68ac383f74ba,Prevalje,Prevalje,2,0,2013-05-20 18:02:40.846107+02,,,,,,,f,""
2121,a85f7c48-da7c-433b-ace4-85e1128662e7,Selnica ob Dravi,Selnica ob Dravi,2,0,2013-05-20 18:03:18.865341+02,,,,,,,f,""
3301,3d7114c7-bbf3-487f-ab80-aead5fd59e8f,Aïn Témouchent,Aïn Témouchent,2,0,2013-06-05 10:44:37.103846+02,,,,,,,f,""
2152,e85b7bff-53bd-4b21-92e9-4ac409e9afca,Rečica ob Savinji,Rečica ob Savinji,2,0,2013-05-20 18:09:45.094443+02,,,,,,,f,""
2322,9d8f8e5c-0696-4367-8d2b-91acc405cea1,Rosoman,Rosoman,2,0,2013-05-20 19:21:20.160185+02,,,,,,,f,""
2179,939364e0-7d26-4fa8-9551-05e52a128b99,Plovdiv,Plovdiv,2,0,2013-05-20 18:21:08.000321+02,,,,,,,f,""
2189,756401e6-6f9e-426d-8775-4e7be7683086,Haskovo,Haskovo,2,0,2013-05-20 18:22:56.627922+02,,,,,,,f,""
2323,4dd293d9-8175-44d7-b5eb-279941bd28a3,Saraj,Saraj,2,0,2013-05-20 19:21:31.109221+02,,,,,,,f,""
2327,9ae5d594-af67-4c7e-b24c-435a253dd94a,Struga,Struga,2,0,2013-05-20 19:22:15.192523+02,,,,,,,f,""
13758,dc959f39-054a-4424-acaf-cc76722cd4d7,San Miniato,San Miniato,4,0,2013-07-21 19:06:03.449714+02,,,,,,,f,""
2612,d95ba069-7992-418f-b999-6caaf39211a0,Thai Nguyen,Thai Nguyen,2,0,2013-05-20 22:26:50.075735+02,,,,,,,f,""
2581,f12f30c8-5975-4503-a637-b5bcb2f5ae96,Binh Dinh,Binh Dinh,2,0,2013-06-05 10:12:06.494698+02,,,,,,,f,""
2374,997a775f-fd0d-4371-884a-6260d4df1cfa,L'vivs'ka Oblast',L'vivs'ka Oblast',2,0,2013-05-20 19:33:19.845823+02,,,,,,,f,""
2526,2dbf68f8-1fa4-427c-b10b-022ec137d0d1,Bulgan,Bulgan,2,0,2013-06-05 11:40:51.951541+02,,,,,,,f,""
2381,d4568475-5a6a-43e9-ab49-4bdbe2b746ce,Kharkivs'ka Oblast',Kharkivs'ka Oblast',2,0,2013-05-20 19:34:53.805784+02,,,,,,,f,""
3263,686ae032-4e33-4f44-afb3-f06ac06b1a1c,Béchar,Béchar,2,0,2013-06-05 08:23:07.833465+02,,,,,,,f,""
2408,b1cfa078-6827-4af2-b197-5d3522367a3d,Krasnodarskiy kray,Krasnodarskiy kray,2,0,2013-05-20 19:41:06.0471+02,,,,,,,f,""
2422,28e0abb1-6e1b-4291-ba60-bce4633f3f36,Krasnoyarskiy kray,Krasnoyarskiy kray,2,0,2013-05-20 19:44:42.323624+02,,,,,,,f,""
2443,7d9445f4-3c24-46e0-8c85-ef4ee214a364,Ryazanskaya oblast',Ryazanskaya oblast',2,0,2013-05-20 19:50:02.555883+02,,,,,,,f,""
2665,49972fe1-44b1-4b87-a5f9-17abe5a6ae7a,Samut Prakan,Samut Prakan,2,0,2013-05-20 22:36:28.521169+02,,,,,,,f,""
2445,85b1246b-8936-4f93-b91e-8f17ba9905e5,Sakhalinskaya oblast',Sakhalinskaya oblast',2,0,2013-05-20 19:50:38.482033+02,,,,,,,f,""
2465,3f7e6cb2-0e57-4295-beb0-ebe75daf0b0d,Voronezhskaya oblast',Voronezhskaya oblast',2,0,2013-05-20 19:56:50.698988+02,,,,,,,f,""
2468,622d7402-109c-426a-9628-91f7565a0b88,Yevreyskaya avtonomnaya oblast',Yevreyskaya avtonomnaya oblast',2,0,2013-05-20 19:57:46.356293+02,,,,,,,f,""
2696,3ec2e28f-131c-4909-bc7e-b3c33fea58ca,Roi Et,Roi Et,2,0,2013-05-20 22:42:32.920732+02,,,,,,,f,""
2491,8070b190-7820-4af4-97e0-afcae4193710,Samegrelo-Zemo Svanet’i,Samegrelo-Zemo Svanet’i,2,0,2013-05-20 20:52:59.273461+02,,,,,,,f,""
13759,1fc6d798-fa26-4b52-a83a-35faf0da6a7a,Alfianello,Alfianello,4,0,2013-07-21 19:06:16.252333+02,,,,,,,f,""
2860,553062b5-86af-4c3e-939e-cdae17b02a64,Badakhshān,Badakhshān,2,0,2013-06-05 07:32:32.375268+02,,,,,,,f,""
2735,117d2a71-4dca-40bc-ae06-76d14af73760,Trang,Trang,2,0,2013-05-20 22:50:07.57228+02,,,,,,,f,""
2768,b48356e1-e531-42bd-8d0f-1137b2222acf,Sumatera,Sumatera,2,0,2013-05-20 22:56:13.204117+02,,,,,,,f,""
3124,31a6f17d-0d99-4f28-9a43-7b73a58e1022,Malange,Malange,2,0,2013-05-21 00:46:51.859517+02,,,,,,,f,""
2815,ab3e48ec-e4d2-4396-b6e0-5dcf893db5b8,Rakhine,Rakhine,2,0,2013-05-20 23:05:22.087135+02,,,,,,,f,""
1948,c75edadd-fe8a-4fcb-8f73-978a4152cbca,Bohinj,Bohinj,2,0,2013-06-05 10:20:21.344612+02,,,,,,,f,""
2649,78232daf-80e3-46dc-809a-17109e178be4,Champasak [Champassak],Champasak [Champassak],2,0,2013-06-05 08:20:39.484751+02,,,,,,,f,""
3133,e71468a9-dd3c-4da1-a08e-636c1c74627f,Centre-Nord,Centre-Nord,2,0,2013-06-05 12:01:26.165065+02,,,,,,,f,""
2863,34284abf-6cfd-4906-b56e-17148a2d3f4d,Farāh,Farāh,2,0,2013-05-20 23:32:00.154982+02,,,,,,,f,""
3015,4785ca7d-8d17-4537-99e0-083147ef754f,Madhyama paḷāta,Madhyama paḷāta,2,0,2013-05-21 00:13:49.239523+02,,,,,,,f,""
2866,b6b21af3-7ce2-45c5-975b-3a98a6062fd9,Ghōr,Ghōr,2,0,2013-05-20 23:32:32.326033+02,,,,,,,f,""
2870,7ecb4d6e-638e-46b7-a0f9-9d979a3a5713,Kābul,Kābul,2,0,2013-05-20 23:33:15.09995+02,,,,,,,f,""
2923,d73e3cd8-011a-49b6-8bcb-6707ff051d4a,Abū Z̧aby [Abu Dhabi],Abū Z̧aby [Abu Dhabi],2,0,2013-06-05 08:15:56.469865+02,,,,,,,f,""
3017,bb03f113-27b7-406f-8fb5-49a268f16895,Uturu paḷāta,Uturu paḷāta,2,0,2013-05-21 00:14:18.772097+02,,,,,,,f,""
3029,1b08b7f5-17a9-42bf-ae5b-09cf79d44173,Upper North,Upper North,2,0,2013-05-21 00:17:17.074395+02,,,,,,,f,""
13875,1f001595-f3ff-4936-8f26-9f1a15511f27,Marcheno,Marcheno,4,0,2013-07-21 19:32:44.863016+02,,,,,,,f,""
17294,8c6b2cf5-7614-4c24-852b-1a049be7a39e,Sorso,Sorso,4,0,2013-07-22 06:09:12.945887+02,,,,,,,f,""
13898,b8c67930-3a9c-4717-8055-d2a316f69284,Guardea,Guardea,4,0,2013-07-21 19:37:36.748556+02,,,,,,,f,""
3372,5c6b2dd2-6280-4cb9-a396-6278a7773d2e,North Bank,North Bank,2,0,2013-05-21 12:06:54.919737+02,,,,,,,f,""
19658,77001af0-024d-4f2c-a2e4-cafb40459386,San Giovanni Rotondo,San Giovanni Rotondo,4,0,2013-07-22 11:13:52.778231+02,,,,,,,f,""
3174,be2df89f-e553-4a21-a425-2619d81251d6,Kgatleng,Kgatleng,2,0,2013-05-21 00:56:32.419535+02,,,,,,,f,""
3546,b99953fd-2374-4e15-8959-b979f6558a63,Bauchi,Bauchi,2,0,2013-06-05 12:23:51.902009+02,,,,,,,f,""
